146,"JAYAKERTA, 41352",1013
147,"JAYAMAKMUR, 41352",1013
148,"KAMPUNGSAWAH, 41352",1013
149,"KEMIRI, 41352",1013
150,"KERTAJAYA, 41352",1013
151,"MAKMURJAYA, 41352",1013
152,"MEDANGASEM, 41352",1013
153,"ADIARSA BARAT, 41311",1014
154,"KARANGPAWITAN, 41315",1014
155,"KARAWANG KULON, 41311",1014
156,"MEKARJATI, 41311",1014
157,"NAGASARI, 41312",1014
158,"TANJUNGMEKAR, 41311",1014
159,"TANJUNGPURA, 41316",1014
160,"TUNGGAKJATI, 41311",1014
161,"ADIARSA TIMUR, 41314",1015
162,"KARAWANG WETAN, 41314",1015
163,"KONDANGJAYA, 41371",1015
164,"MARGASARI, 41371",1015
165,"PALAWAD, 41314",1015
166,"PALUMBONSARI, 41314",1015
167,"TEGALSAWAH, 41314",1015
168,"WARUNGBAMBU, 41371",1015
169,"ANGGADITA, 41371",1016
170,"BELENDUNG, 41371",1016
171,"CIBALONGSARI, 41371",1016
172,"CIMAHI, 41371",1016
173,"CURUG, 41371",1016
174,"DUREN, 41371",1016
175,"GINTUNGKERTA, 41371",1016
176,"KARANGANYAR, 41371",1016
177,"KIARAPAYUNG, 41371",1016
178,"KLARI, 41371",1016
179,"PANCAWATI, 41371",1016
180,"SUMURKONDANG, 41371",1016
181,"WALAHAR, 41371",1016
182,"CIKAMPEK UTARA, 41374",1017
183,"JOMIN BARAT, 41374",1017
184,"JOMIN TIMUR, 41374",1017
185,"PANGULAH BARU, 41374",1017
186,"PANGULAH SELATAN, 41374",1017
187,"PANGULAH UTARA, 41374",1017
188,"PUCUNG, 41374",1017
189,"SARIMULYA, 41374",1017
190,"WANCIMEKAR, 41374",1017
191,"KUTAGANDOK, 41358",1018
192,"KUTAJAYA, 41358",1018
193,"KUTAKARYA, 41358",1018
194,"KUTAMUKTI, 41358",1018
195,"KUTARAJA, 41358",1018
196,"MULYAJAYA, 41358",1018
197,"SAMPALAN, 41358",1018
198,"SINDANGKARYA, 41358",1018
199,"SINDANGMUKTI, 41358",1018
200,"SINDANGMULYA, 41358",1018
201,"SINDANGSARI, 41358",1018
202,"WALUYA, 41358",1018
203,"CIWARINGIN, 41383",1019
204,"KARANGTANJUNG, 41383",1019
205,"KARYAMUKTI, 41383",1019
206,"KEDAWUNG, 41383",1019
207,"LEMAHABANG, 41383",1019
208,"LEMAHMUKTI, 41383",1019
209,"PASIRTANJUNG, 41383",1019
210,"PULOJAYA, 41383",1019
211,"PULOKELAPA, 41383",1019
212,"PULOMULYA, 41383",1019
213,"WARINGINKARYA, 41383",1019
214,"BATU INTAN, 33141",101
215,"BUKIT BESAR, 33145",101
216,"PASAR PADI, 33142",101
217,"SEMABUNG BARU, 33146",101
218,"SRIWIJAYA, 33143",101
219,"BENGLE, 41371",1020
220,"CIRANGGON, 41371",1020
221,"LEMAHMULYA, 41371",1020
222,"MAJALAYA, 41371",1020
223,"PASIRJENGKOL, 41371",1020
224,"PASIRMULYA, 41371",1020
225,"SARIJAYA, 41371",1020
226,"SOLOKAN, 41355",1021
227,"TALAGAJAYA, 41355",1021
228,"TANAHBARU, 41355",1021
229,"TANJUNGBUNGIN, 41355",1021
230,"TANJUNGMEKAR, 41355",1021
231,"TANJUNGPAKIS, 41355",1021
232,"TELUKBUYUNG, 41355",1021
233,"TELUKJAYA, 41355",1021
234,"CINTAASIH, 41362",1022
235,"CIPTASARI, 41362",1022
236,"JATILAKSANA, 41362",1022
237,"KERTASARI, 41362",1022
238,"MEDALSARI, 41362",1022
239,"MULANGSARI, 41362",1022
240,"TAMANMEKAR, 41362",1022
241,"TAMANSARI, 41362",1022
242,"DONGKAL, 41353",1023
243,"JATIMULYA, 41353",1023
244,"KARANGJAYA, 41353",1023
245,"KEDALJAYA, 41353",1023
246,"KERTAMULYA, 41353",1023
247,"KERTARAHARJA, 41353",1023
248,"LABANJAYA, 41353",1023
249,"MALANGSARI, 41353",1023
250,"PAYUNGSARI, 41353",1023
251,"PUSPASARI, 41353",1023
252,"RANDUMULYA, 41353",1023
253,"SUNGAIBUNTU, 41353",1023
254,"CENGKONG, 41373",1024
255,"DARAWOLONG, 41371",1024
256,"KARANGSARI, 41373",1024
257,"MEKARJAYA, 41373",1024
258,"PURWASARI, 41373",1024
259,"SUKASARI, 41373",1024
260,"TAMELANG, 41373",1024
261,"TEGALSARI, 41373",1024
262,"BALONGSARI, 41382",1025
263,"CIBADAK, 41382",1025
264,"GOMBONGSARI, 41382",1025
265,"KUTAWARGI, 41382",1025
266,"MEKARJAYA, 41382",1025
267,"PANYINGKIRAN, 41382",1025
268,"PASIRAWI, 41382",1025
269,"PASIRKALIKI, 41382",1025
270,"PURWAMEKAR, 41382",1025
271,"SEKARWANGI, 41382",1025
272,"SUKAMERTA, 41382",1025
273,"SUKAPURA, 41382",1025
274,"SUKARAJA, 41382",1025
275,"AMANSARI, 41352",1026
276,"DEWISARI, 41352",1026
277,"DUKUHKARYA, 41352",1026
278,"KALANGSARI, 41352",1026
279,"KALANGSURIA, 41352",1026
280,"KARYASARI, 41352",1026
281,"KERTASARI, 41352",1026
282,"RENGASDENGKLOK SELATAN, 41352",1026
283,"RENGASDENGKLOK UTARA, 41352",1026
284,"CADASKERTAJAYA, 41381",1027
285,"CARIUMULYA, 41381",1027
286,"CILEWO, 41381",1027
287,"CIWULAN, 41381",1027
288,"KALIBUAYA, 41381",1027
289,"KALIJAYA, 41381",1027
290,"KALISARI, 41381",1027
291,"LINGGARSARI, 41381",1027
292,"PASIRKAMUNING, 41381",1027
293,"PASIRMUKTI, 41381",1027
294,"PASIRTALAGA, 41381",1027
295,"PULOSARI, 41381",1027
296,"TALAGAMULYA, 41381",1027
297,"TALAGASARI, 41381",1027
298,"CIGUNUNGSARI, 41362",1028
299,"CINTALAKSANA, 41362",1028
300,"CINTALANGGENG, 41362",1028
301,"CINTAWARGI, 41362",1028
302,"CIPURWASARI, 41362",1028
303,"KUTALANGGENG, 41362",1028
304,"KUTAMANEUH, 41362",1028
305,"MEKARBUANA, 41362",1028
306,"WARGASETRA, 41362",1028
307,"KARANGLIGAR, 41361",1029
308,"KARANGMULYA, 41361",1029
309,"MARGAKAYA, 41361",1029
310,"MARGAMULYA, 41361",1029
311,"MEKARMULYA, 41361",1029
312,"MULYAJAYA, 41361",1029
313,"PARUNGSARI, 41361",1029
314,"WANAJAYA, 41361",1029
315,"WANAKERTA, 41361",1029
316,"WANASARI, 41361",1029
317,"AMPUI, 33113",102
318,"KETAPANG, 33111",102
319,"LONTONG PANCUR, 33115",102
320,"PASIR GARAM, 33115",102
321,"REJOSARI, 33111",102
322,"PINAYUNGAN, 41361",1030
323,"PURWADANA, 41361",1030
324,"PUSEURJAYA, 41361",1030
325,"SIRNABAYA, 41361",1030
326,"SUKAHARJA, 41361",1030
327,"SUKALUYU, 41361",1030
328,"SUKAMAKMUR, 41361",1030
329,"TELUKJAMBE, 41361",1030
330,"WADAS, 41361",1030
331,"CIKUNTUL, 41385",1031
332,"CIPARAGEJAYA, 41385",1031
333,"DAYEUHLUHUR, 41385",1031
334,"JAYANAGARA, 41385",1031
335,"LEMAHDUHUR, 41385",1031
336,"LEMAHKARYA, 41385",1031
337,"LEMAHMAKMUR, 41385",1031
338,"LEMAHSUBUR, 41385",1031
339,"PAGADUNGAN, 41385",1031
340,"PANCAKARYA, 41385",1031
341,"PURWAJAYA, 41385",1031
342,"SUMBERJAYA, 41385",1031
343,"TANJUNGJAYA, 41385",1031
344,"TEMPURAN, 41385",1031
345,"BOLANG, 41357",1032
346,"GEMPOLKARYA, 41357",1032
347,"KUTAMAKMUR, 41357",1032
348,"MEDANKARYA, 41357",1032
349,"PISANGSAMBO, 41357",1032
350,"SABAJAYA, 41357",1032
351,"SRIJAYA, 41357",1032
352,"SRIKAMULYAN, 41357",1032
353,"SUMURLABAN, 41357",1032
354,"TAMBAKSARI, 41357",1032
355,"TAMBAKSUMUR, 41357",1032
356,"BOJONGSARI, 41372",1033
357,"CIPONDOH, 41372",1033
358,"CITARIK, 41372",1033
359,"KAMURANG, 41372",1033
360,"KARANGJAYA, 41372",1033
361,"KARANGSINOM, 41372",1033
362,"KERTAWALUYA, 41372",1033
363,"PARAKAN, 41372",1033
364,"PARAKANMULYA, 41372",1033
365,"TIRTASARI, 41372",1033
366,"CIAWIGEBANG, 45591",1034
367,"CIAWILOR, 45591",1034
368,"CIGARUKGAK, 45591",1034
369,"CIHAUR, 45591",1034
370,"CIHIRUP, 45593",1034
