157,"SITUBONDO, KAB.",11
158,"SUMENEP, KAB.",11
159,"SURABAYA, KOTA",11
160,"TRENGGALEK, KAB.",11
161,"TUBAN, KAB.",11
162,"TULUNGAGUNG, KAB.",11
163,"BENGKAYANG, KAB.",12
164,"KAPUAS HULU, KAB.",12
165,"KAYONG UTARA, KAB.",12
166,"KETAPANG, KAB.",12
167,"KUBU RAYA, KAB.",12
168,"LANDAK, KAB.",12
169,"MELAWI, KAB.",12
170,"PONTIANAK, KAB.",12
171,"PONTIANAK, KOTA",12
172,"SAMBAS, KAB.",12
173,"SANGGAU, KAB.",12
174,"SEKADAU, KAB.",12
175,"SINGKAWANG, KOTA",12
176,"SINTANG, KAB.",12
177,"BALANGAN, KAB.",13
178,"BANJAR, KAB.",13
179,"BANJARBARU, KOTA",13
180,"BANJARMASIN, KOTA",13
181,"BARITO KUALA, KAB.",13
182,"HULU SUNGAI SELATAN, KAB.",13
183,"HULU SUNGAI TENGAH, KAB.",13
184,"HULU SUNGAI UTARA, KAB.",13
185,"KOTABARU, KAB.",13
186,"TABALONG, KAB.",13
187,"TANAH BUMBU, KAB.",13
188,"TANAH LAUT, KAB.",13
189,"TAPIN, KAB.",13
190,"BARITO SELATAN, KAB.",14
191,"BARITO TIMUR, KAB.",14
192,"BARITO UTARA, KAB.",14
193,"GUNUNG MAS, KAB.",14
194,"KAPUAS, KAB.",14
195,"KATINGAN, KAB.",14
196,"KOTAWARINGIN BARAT, KAB.",14
197,"KOTAWARINGIN TIMUR, KAB.",14
198,"LAMANDAU, KAB.",14
199,"MURUNG RAYA, KAB.",14
200,"PALANGKA RAYA, KOTA",14
201,"PULANG PISAU, KAB.",14
202,"SERUYAN, KAB.",14
203,"SUKAMARA, KAB.",14
204,"BALIKPAPAN, KOTA",15
205,"BERAU, KAB.",15
206,"BONTANG, KOTA",15
207,"KUTAI BARAT, KAB.",15
208,"KUTAI KARTANEGARA, KAB.",15
209,"KUTAI TIMUR, KAB.",15
210,"PASER, KAB.",15
211,"PENAJAM PASER UTARA, KAB.",15
212,"SAMARINDA, KOTA",15
213,"BULUNGAN (BULONGAN), KAB.",16
214,"MALINAU, KAB.",16
215,"NUNUKAN, KAB.",16
216,"TANA TIDUNG, KAB.",16
217,"TARAKAN, KOTA",16
218,"BATAM, KOTA",17
219,"BINTAN, KAB.",17
220,"KARIMUN, KAB.",17
221,"KEPULAUAN ANAMBAS, KAB.",17
222,"LINGGA, KAB.",17
223,"NATUNA, KAB.",17
224,"TANJUNG PINANG, KOTA",17
225,"BANDAR LAMPUNG, KOTA",18
226,"LAMPUNG BARAT, KAB.",18
227,"LAMPUNG SELATAN, KAB.",18
228,"LAMPUNG TENGAH, KAB.",18
229,"LAMPUNG TIMUR, KAB.",18
230,"LAMPUNG UTARA, KAB.",18
231,"MESUJI, KAB.",18
232,"METRO, KOTA",18
233,"PESAWARAN, KAB.",18
234,"PESISIR BARAT, KAB.",18
235,"PRINGSEWU, KAB.",18
236,"TANGGAMUS, KAB.",18
237,"TULANG BAWANG, KAB.",18
238,"TULANG BAWANG BARAT, KAB.",18
239,"WAY KANAN, KAB.",18
240,"AMBON, KOTA",19
241,"BURU, KAB.",19
242,"BURU SELATAN, KAB.",19
243,"KEPULAUAN ARU, KAB.",19
244,"MALUKU BARAT DAYA, KAB.",19
245,"MALUKU TENGAH, KAB.",19
246,"MALUKU TENGGARA, KAB.",19
247,"MALUKU TENGGARA BARAT, KAB.",19
248,"SERAM BAGIAN BARAT, KAB.",19
249,"SERAM BAGIAN TIMUR, KAB.",19
250,"TUAL, KOTA",19
251,"HALMAHERA BARAT, KAB.",20
252,"HALMAHERA SELATAN, KAB.",20
253,"HALMAHERA TENGAH, KAB.",20
254,"HALMAHERA TIMUR, KAB.",20
255,"HALMAHERA UTARA, KAB.",20
256,"KEPULAUAN SULA, KAB.",20
257,"PULAU MOROTAI, KAB.",20
258,"TERNATE, KOTA",20
259,"TIDORE KEPULAUAN, KOTA",20
260,"ACEH BARAT, KAB.",21
261,"ACEH BARAT DAYA, KAB.",21
262,"ACEH BESAR, KAB.",21
263,"ACEH JAYA, KAB.",21
264,"ACEH SELATAN, KAB.",21
265,"ACEH SINGKIL, KAB.",21
266,"ACEH TAMIANG, KAB.",21
267,"ACEH TENGAH, KAB.",21
268,"ACEH TENGGARA, KAB.",21
269,"ACEH TIMUR, KAB.",21
270,"ACEH UTARA, KAB.",21
271,"BANDA ACEH, KOTA",21
272,"BENER MERIAH, KAB.",21
273,"BIREUEN, KAB.",21
274,"GAYO LUES, KAB.",21
275,"LANGSA, KOTA",21
276,"LHOKSEUMAWE, KOTA",21
277,"NAGAN RAYA, KAB.",21
278,"PIDIE, KAB.",21
279,"PIDIE JAYA, KAB.",21
280,"SABANG, KOTA",21
281,"SIMEULUE, KAB.",21
282,"SUBULUSSALAM, KOTA",21
283,"BIMA, KAB.",22
284,"BIMA, KOTA",22
285,"DOMPU, KAB.",22
286,"LOMBOK BARAT, KAB.",22
287,"LOMBOK TENGAH, KAB.",22
288,"LOMBOK TIMUR, KAB.",22
289,"LOMBOK UTARA, KAB.",22
290,"MATARAM, KOTA",22
291,"SUMBAWA, KAB.",22
292,"SUMBAWA BARAT, KAB.",22
293,"ALOR, KAB.",23
294,"BELU, KAB.",23
295,"ENDE, KAB.",23
296,"FLORES TIMUR, KAB.",23
297,"KUPANG, KAB.",23
298,"KUPANG, KOTA",23
299,"LEMBATA, KAB.",23
300,"MANGGARAI, KAB.",23
301,"MANGGARAI BARAT, KAB.",23
302,"MANGGARAI TIMUR, KAB.",23
303,"NAGEKEO, KAB.",23
304,"NGADA, KAB.",23
305,"ROTE NDAO, KAB.",23
306,"SABU RAIJUA, KAB.",23
307,"SIKKA, KAB.",23
308,"SUMBA BARAT, KAB.",23
309,"SUMBA BARAT DAYA, KAB.",23
310,"SUMBA TENGAH, KAB.",23
311,"SUMBA TIMUR, KAB.",23
312,"TIMOR TENGAH SELATAN, KAB.",23
313,"TIMOR TENGAH UTARA, KAB.",23
314,"ASMAT, KAB.",24
315,"BIAK NUMFOR, KAB.",24
316,"BOVEN DIGOEL, KAB.",24
317,"DEIYAI (DELIYAI), KAB.",24
318,"DOGIYAI, KAB.",24
319,"INTAN JAYA, KAB.",24
320,"JAYAPURA, KAB.",24
321,"JAYAPURA, KOTA",24
322,"JAYAWIJAYA, KAB.",24
323,"KEEROM, KAB.",24
324,"KEPULAUAN YAPEN (YAPEN WAROPEN), KAB.",24
325,"LANNY JAYA, KAB.",24
326,"MAMBERAMO RAYA, KAB.",24
327,"MAMBERAMO TENGAH, KAB.",24
328,"MAPPI, KAB.",24
329,"MERAUKE, KAB.",24
